NO_OF_FRAMES	1920
NO_OF_CAMERAS	8
NO_OF_MARKERS	3
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-02-20, 16:34:23	479140.61788143
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	
885	3.68750	764.867	1026.527	1498.432	579.740	1052.484	1234.932	453.756	994.890	1031.534
886	3.69167	765.280	1027.639	1498.862	579.134	1054.366	1236.722	450.033	995.916	1035.893
887	3.69583	762.622	1021.353	1502.390	578.992	1056.944	1239.013	447.129	998.432	1039.208
888	3.70000	762.752	1021.822	1502.387	578.426	1059.265	1240.963	444.501	1000.429	1041.162
889	3.70417	763.888	1023.936	1502.696	577.119	1059.426	1243.411	440.617	1001.221	1045.998
890	3.70833	765.118	1025.091	1503.555	575.453	1060.266	1245.239	438.558	1003.930	1049.323
891	3.71250	766.300	1026.744	1504.547	574.364	1061.274	1246.580	436.045	1005.877	1051.384
892	3.71667	768.502	1030.258	1505.519	574.721	1064.637	1249.327	432.300	1006.333	1056.202
893	3.72083	769.825	1032.398	1506.317	574.128	1066.292	1251.555	430.247	1009.045	1059.608
894	3.72500	770.795	1033.572	1507.083	572.247	1066.413	1254.408	428.132	1011.125	1062.400
895	3.72917	771.916	1035.451	1507.397	571.435	1067.345	1255.728	423.754	1011.344	1066.603
896	3.73333	772.660	1036.452	1507.535	570.377	1068.423	1257.123	421.717	1013.325	1069.340
897	3.73750	773.251	1037.180	1507.623	570.891	1071.802	1260.073	419.948	1016.000	1073.806
898	3.74167	773.530	1037.722	1507.683	570.208	1073.116	1262.008	416.100	1015.537	1077.453
899	3.74583	775.331	1038.445	1508.113	568.802	1072.983	1265.039	413.924	1017.492	1080.130
900	3.75000	775.435	1038.558	1508.432	567.616	1073.714	1266.534	411.151	1018.921	1086.506
901	3.75417	776.354	1040.145	1509.236	566.969	1074.929	1268.036	408.687	1019.381	1088.192
902	3.75833	776.906	1040.753	1510.100	567.197	1077.594	1270.892	406.666	1021.431	1090.987
903	3.76250	777.235	1040.629	1510.934	566.631	1078.564	1273.889	404.037	1022.343	1097.408
904	3.76667	779.016	1043.315	1511.925	565.155	1078.948	1276.056	401.937	1023.782	1099.842
905	3.77083	780.568	1045.881	1512.850	564.396	1079.972	1277.487	398.420	1023.783	1104.729
906	3.77500	782.041	1047.908	1513.825	564.448	1081.619	1279.267	397.292	1026.255	1108.695
907	3.77917	783.709	1050.675	1514.818	564.456	1083.853	1282.096	394.729	1026.771	1111.786
908	3.78333	784.251	1051.065	1515.060	563.371	1083.803	1285.634	391.921	1027.182	1116.652
909	3.78750	784.927	1051.492	1515.554	562.396	1084.530	1287.211	390.673	1029.119	1120.385
910	3.79167	785.501	1051.920	1515.805	562.211	1085.667	1288.906	387.406	1028.674	1125.239
911	3.79583	786.244	1052.410	1516.027	561.928	1087.212	1291.227	386.197	1030.677	1128.589
912	3.80000	787.218	1053.538	1516.219	561.415	1088.231	1295.227	383.750	1031.137	1134.314
913	3.80417	787.922	1054.260	1516.495	560.810	1088.891	1297.046	380.899	1031.000	1136.351
914	3.80833	789.202	1055.809	1517.035	560.226	1089.816	1298.563	379.779	1032.728	1142.849
915	3.81250	789.952	1056.115	1517.351	560.169	1091.223	1300.276	377.698	1033.557	1146.133
916	3.81667	791.379	1057.379	1517.937	559.940	1091.915	1303.547	376.382	1034.207	1149.070
917	3.82083	792.854	1059.658	1518.619	559.189	1092.823	1306.671	373.508	1034.550	1155.233
918	3.82500	794.583	1061.289	1519.436	558.671	1093.449	1308.200	371.920	1035.534	1158.033
919	3.82917	792.714	1057.210	1518.966	558.533	1094.543	1310.057	370.153	1036.131	1164.608
920	3.83333	793.766	1058.223	1519.465	558.631	1095.661	1313.923	368.880	1037.337	1167.404
921	3.83750	798.842	1066.457	1520.934	557.885	1096.444	1316.787	366.620	1036.916	1173.116
922	3.84167	799.966	1067.058	1521.269	557.596	1096.917	1318.026	364.917	1037.957	1176.617
923	3.84583	800.793	1067.491	1521.496	557.272	1097.575	1319.857	363.505	1038.659	1183.008
924	3.85000	801.645	1068.107	1521.819	557.567	1099.126	1323.573	362.033	1039.176	1185.543
925	3.85417	802.786	1069.034	1522.130	556.941	1099.634	1326.588	360.406	1039.763	1192.493
926	3.85833	804.073	1070.199	1522.514	556.438	1100.287	1328.135	358.532	1039.939	1195.154
927	3.86250	805.600	1071.375	1522.908	555.190	1098.750	1329.316	356.780	1039.951	1201.535
928	3.86667	803.418	1065.595	1522.930	556.360	1101.885	1335.068	355.565	1040.710	1204.433
929	3.87083	807.795	1073.153	1523.806	556.067	1102.433	1336.871	353.872	1040.837	1211.157
930	3.87500	809.177	1073.672	1524.519	555.930	1103.116	1338.365	353.045	1041.932	1214.505
931	3.87917	810.940	1075.685	1525.335	556.249	1104.207	1340.765	351.140	1042.037	1220.842
932	3.88333	812.161	1076.676	1526.017	555.760	1104.412	1345.149	350.240	1042.927	1224.153
933	3.88750	809.741	1070.720	1526.212	555.704	1105.080	1347.078	348.448	1042.885	1230.633
934	3.89167	814.913	1078.550	1527.311	555.827	1105.902	1349.377	347.676	1043.558	1234.328
935	3.89583	816.323	1079.768	1528.285	555.685	1106.215	1353.364	345.835	1043.627	1240.481
936	3.90000	817.449	1080.898	1528.862	555.638	1107.043	1355.989	345.379	1044.827	1244.125
937	3.90417	818.332	1081.242	1528.919	555.536	1107.630	1357.958	343.432	1044.099	1250.502
938	3.90833	819.478	1081.522	1529.516	555.707	1107.912	1359.899	342.917	1044.915	1255.468
939	3.91250	821.001	1082.355	1529.924	555.617	1108.531	1364.550	341.315	1044.974	1260.516
940	3.91667	822.311	1083.066	1530.652	555.701	1109.475	1366.659	340.659	1045.659	1266.734
941	3.92083	823.217	1083.472	1530.895	555.553	1109.728	1368.712	339.214	1045.345	1270.639
942	3.92500	824.344	1084.052	1531.444	555.580	1110.078	1373.192	338.352	1046.054	1277.465
943	3.92917	825.814	1085.006	1532.052	555.963	1110.958	1375.726	337.636	1046.307	1281.148
944	3.93333	827.436	1085.837	1532.284	556.109	1111.174	1377.431	336.410	1046.185	1287.893
945	3.93750	828.248	1085.629	1532.293	556.017	1111.444	1380.531	335.946	1046.791	1292.030
946	3.94167	829.001	1085.591	1532.493	556.501	1112.398	1384.850	334.316	1046.626	1297.801
947	3.94583	829.770	1085.474	1532.926	556.569	1112.760	1386.514	334.089	1046.769	1303.651
948	3.95000	829.360	1082.934	1533.007	556.359	1112.927	1389.372	333.550	1047.157	1308.726
949	3.95417	830.597	1083.893	1533.646	557.036	1113.698	1393.920	332.456	1046.977	1315.384
950	3.95833	834.583	1089.123	1534.806	557.288	1113.906	1395.562	332.678	1047.812	1319.567
951	3.96250	836.532	1090.872	1535.230	557.455	1113.890	1397.518	331.965	1047.946	1326.657
952	3.96667	838.193	1092.729	1535.894	558.148	1114.850	1402.944	331.298	1047.753	1331.533
953	3.97083	839.433	1093.614	1536.244	558.114	1114.848	1404.908	331.183	1048.543	1337.231
954	3.97500	840.945	1094.450	1536.652	558.639	1115.175	1407.116	330.258	1048.161	1343.691
955	3.97917	842.564	1095.451	1537.215	559.442	1115.973	1411.986	330.071	1048.388	1348.156
956	3.98333	843.634	1095.661	1537.392	559.361	1115.906	1414.014	330.269	1049.167	1355.101
957	3.98750	844.912	1096.010	1537.487	559.849	1116.036	1416.078	329.961	1049.765	1360.661
958	3.99167	846.329	1096.705	1537.838	560.794	1116.800	1421.183	329.809	1049.222	1366.166
959	3.99583	847.728	1097.227	1538.267	561.045	1117.036	1423.627	329.815	1049.584	1372.852
960	4.00000	848.746	1097.616	1538.470	561.809	1117.637	1426.265	330.447	1050.067	1377.953
961	4.00417	850.065	1097.895	1538.612	562.056	1117.508	1430.609	330.114	1050.041	1384.553
962	4.00833	851.135	1097.835	1538.700	562.705	1117.444	1432.610	329.955	1049.697	1390.754
963	4.01250	849.611	1092.803	1538.389	558.449	1110.055	1425.431	330.381	1050.065	1395.862
964	4.01667	853.389	1098.015	1538.879	563.942	1117.747	1440.144	330.577	1050.146	1402.736
965	4.02083	852.321	1093.994	1538.616	564.388	1118.099	1442.635	331.251	1049.515	1408.219
966	4.02500	855.796	1098.483	1539.182	565.363	1118.055	1445.221	331.125	1049.600	1413.731
967	4.02917	854.933	1095.053	1538.882	565.769	1117.872	1449.247	331.498	1049.666	1420.785
968	4.03333	856.376	1095.960	1539.174	566.791	1118.273	1452.102	332.292	1049.722	1426.628
969	4.03750	860.364	1101.426	1540.217	567.435	1118.308	1454.519	332.866	1049.331	1432.469
970	4.04167	862.244	1102.901	1540.721	568.200	1117.932	1459.234	332.727	1048.485	1439.140
971	4.04583	863.989	1103.940	1541.209	569.052	1118.200	1461.492	333.943	1048.506	1444.304
972	4.05000	865.240	1104.532	1541.602	569.748	1117.937	1464.863	334.253	1048.352	1451.067
973	4.05417	867.026	1106.052	1542.106	570.785	1117.820	1468.844	335.463	1048.007	1457.544
974	4.05833	869.007	1107.454	1542.572	571.699	1117.935	1471.025	336.375	1047.935	1462.990
975	4.06250	870.622	1108.809	1543.103	572.774	1117.786	1474.765	336.894	1047.296	1469.302
976	4.06667	871.855	1109.317	1543.347	573.567	1117.720	1478.447	338.175	1046.972	1476.075
977	4.07083	872.977	1109.625	1543.482	574.474	1117.744	1480.514	339.394	1047.005	1481.653
978	4.07500	874.206	1109.865	1543.557	575.508	1117.494	1485.347	340.403	1046.399	1488.549
979	4.07917	875.299	1110.118	1543.624	576.668	1117.391	1487.703	341.444	1045.944	1494.677
980	4.08333	876.381	1110.153	1543.742	577.760	1117.464	1490.178	342.606	1045.177	1499.702
981	4.08750	877.515	1110.512	1543.866	578.908	1116.744	1494.738	343.952	1044.701	1506.742
982	4.09167	875.343	1104.269	1542.980	579.728	1116.640	1497.220	345.480	1044.224	1513.119
983	4.09583	876.846	1104.869	1543.131	581.160	1116.817	1500.156	347.305	1044.086	1518.809
984	4.10000	880.997	1111.081	1544.089	581.916	1116.090	1504.392	348.679	1043.196	1525.880
985	4.10417	882.001	1111.212	1544.213	583.338	1116.373	1507.055	350.030	1042.354	1531.711
986	4.10833	883.406	1112.361	1544.343	584.623	1115.900	1509.348	351.820	1041.505	1537.353
987	4.11250	884.647	1112.729	1544.314	585.552	1115.169	1513.796	353.521	1040.711	1544.040
988	4.11667	885.786	1113.037	1544.526	587.112	1115.516	1516.475	355.651	1040.156	1550.360
989	4.12083	887.049	1113.504	1544.827	588.514	1115.031	1519.548	357.422	1039.484	1556.271
990	4.12500	888.368	1114.154	1545.031	589.814	1114.673	1523.733	359.380	1038.380	1563.169
991	4.12917	889.878	1114.911	1545.238	591.166	1114.598	1525.573	361.330	1037.285	1569.703
992	4.13333	891.098	1115.443	1545.438	592.534	1114.124	1528.758	363.289	1036.187	1575.943
993	4.13750	892.273	1115.982	1545.652	593.973	1113.741	1532.965	365.274	1035.070	1581.962
994	4.14167	893.716	1116.912	1546.154	595.298	1113.535	1535.094	367.304	1033.923	1587.831
995	4.14583	895.454	1118.646	1546.596	0.000	0.000	0.000	369.397	1032.731	1593.623
996	4.15000	897.166	1119.776	1546.866	0.000	0.000	0.000	371.569	1031.481	1599.408
997	4.15417	898.904	1121.223	1547.419	0.000	0.000	0.000	373.840	1030.159	1605.259
998	4.15833	900.179	1121.667	1547.567	0.000	0.000	0.000	376.226	1028.752	1611.247
999	4.16250	901.531	1122.573	1547.936	0.000	0.000	0.000	378.502	1027.446	1616.768
1000	4.16667	903.492	1125.010	1548.552	0.000	0.000	0.000	381.419	1026.534	1622.505
1001	4.17083	904.531	1125.084	1548.635	0.000	0.000	0.000	383.784	1025.481	1629.112
1002	4.17500	905.513	1125.173	1548.715	0.000	0.000	0.000	386.906	1024.218	1634.403
1003	4.17917	906.880	1126.193	1548.975	0.000	0.000	0.000	389.662	1023.331	1640.131
1004	4.18333	909.899	1130.962	1549.990	0.000	0.000	0.000	392.346	1021.651	1646.435
1005	4.18750	910.833	1130.773	1549.955	0.000	0.000	0.000	395.632	1020.851	1651.844
1006	4.19167	911.738	1131.026	1549.858	0.000	0.000	0.000	398.644	1019.693	1657.525
1007	4.19583	912.442	1130.986	1549.743	0.000	0.000	0.000	401.719	1018.198	1663.011
1008	4.20000	913.511	1130.828	1549.685	0.000	0.000	0.000	0.000	0.000	0.000
1009	4.20417	914.441	1130.724	1549.549	0.000	0.000	0.000	0.000	0.000	0.000
1010	4.20833	915.302	1130.165	1549.499	0.000	0.000	0.000	0.000	0.000	0.000
1011	4.21250	916.760	1131.054	1549.376	0.000	0.000	0.000	0.000	0.000	0.000
1012	4.21667	917.645	1131.007	1549.276	0.000	0.000	0.000	0.000	0.000	0.000
1013	4.22083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1014	4.22500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1015	4.22917	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1016	4.23333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1017	4.23750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1018	4.24167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1019	4.24583	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1020	4.25000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1021	4.25417	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1022	4.25833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1023	4.26250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1024	4.26667	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1025	4.27083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1026	4.27500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1027	4.27917	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1028	4.28333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1029	4.28750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1030	4.29167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1031	4.29583	0.000	0.000	0.000	657.509	1073.150	1631.970	0.000	0.000	0.000
1032	4.30000	0.000	0.000	0.000	665.335	1082.339	1642.689	0.000	0.000	0.000
1033	4.30417	0.000	0.000	0.000	668.274	1082.159	1646.403	0.000	0.000	0.000
1034	4.30833	0.000	0.000	0.000	670.337	1081.061	1649.039	0.000	0.000	0.000
1035	4.31250	0.000	0.000	0.000	673.051	1080.506	1650.447	0.000	0.000	0.000
1036	4.31667	0.000	0.000	0.000	675.230	1079.333	1653.316	0.000	0.000	0.000
1037	4.32083	0.000	0.000	0.000	671.040	1073.371	1650.024	0.000	0.000	0.000
1038	4.32500	0.000	0.000	0.000	680.310	1077.776	1658.725	0.000	0.000	0.000
1039	4.32917	0.000	0.000	0.000	682.944	1077.033	1660.178	0.000	0.000	0.000
1040	4.33333	0.000	0.000	0.000	685.245	1076.130	1662.736	0.000	0.000	0.000
1041	4.33750	0.000	0.000	0.000	681.017	1069.613	1660.143	0.000	0.000	0.000
1042	4.34167	0.000	0.000	0.000	690.444	1074.527	1668.090	0.000	0.000	0.000
1043	4.34583	0.000	0.000	0.000	693.091	1073.539	1669.341	0.000	0.000	0.000
1044	4.35000	0.000	0.000	0.000	695.605	1072.514	1671.840	0.000	0.000	0.000
1045	4.35417	0.000	0.000	0.000	698.120	1071.437	1675.495	0.000	0.000	0.000
1046	4.35833	0.000	0.000	0.000	700.861	1070.631	1677.210	0.000	0.000	0.000
1047	4.36250	0.000	0.000	0.000	703.505	1069.741	1678.458	0.000	0.000	0.000
1048	4.36667	0.000	0.000	0.000	706.032	1068.820	1679.918	0.000	0.000	0.000
1049	4.37083	0.000	0.000	0.000	708.791	1067.834	1683.930	0.000	0.000	0.000
1050	4.37500	0.000	0.000	0.000	711.558	1067.026	1685.919	0.000	0.000	0.000
1051	4.37917	0.000	0.000	0.000	714.268	1066.072	1687.138	0.000	0.000	0.000
1052	4.38333	0.000	0.000	0.000	716.875	1064.924	1688.344	0.000	0.000	0.000
1053	4.38750	0.000	0.000	0.000	719.706	1064.095	1690.404	0.000	0.000	0.000
1054	4.39167	0.000	0.000	0.000	722.477	1062.838	1694.002	0.000	0.000	0.000
1055	4.39583	0.000	0.000	0.000	725.088	1062.238	1695.755	0.000	0.000	0.000
1056	4.40000	0.000	0.000	0.000	728.038	1061.339	1697.118	0.000	0.000	0.000
1057	4.40417	0.000	0.000	0.000	730.807	1060.334	1698.102	0.000	0.000	0.000
1058	4.40833	0.000	0.000	0.000	734.058	1059.341	1700.266	0.000	0.000	0.000
1059	4.41250	0.000	0.000	0.000	736.589	1058.111	1702.485	0.000	0.000	0.000
1060	4.41667	0.000	0.000	0.000	739.461	1057.211	1704.656	0.000	0.000	0.000
1061	4.42083	0.000	0.000	0.000	742.419	1056.495	1706.011	0.000	0.000	0.000
1062	4.42500	0.000	0.000	0.000	745.318	1055.399	1707.029	0.000	0.000	0.000
1063	4.42917	0.000	0.000	0.000	748.432	1054.340	1708.282	0.000	0.000	0.000
1064	4.43333	0.000	0.000	0.000	751.581	1053.409	1711.050	0.000	0.000	0.000
1065	4.43750	0.000	0.000	0.000	754.368	1052.177	1712.855	0.000	0.000	0.000
1066	4.44167	0.000	0.000	0.000	757.100	1051.107	1714.665	0.000	0.000	0.000
1067	4.44583	0.000	0.000	0.000	759.951	1049.764	1716.396	0.000	0.000	0.000
1068	4.45000	0.000	0.000	0.000	763.353	1049.188	1717.154	0.000	0.000	0.000
1069	4.45417	0.000	0.000	0.000	766.682	1048.295	1719.156	0.000	0.000	0.000
1070	4.45833	0.000	0.000	0.000	769.474	1047.041	1721.009	0.000	0.000	0.000
1071	4.46250	0.000	0.000	0.000	772.785	1046.063	1721.895	0.000	0.000	0.000
1072	4.46667	0.000	0.000	0.000	775.606	1044.854	1722.819	0.000	0.000	0.000
1073	4.47083	0.000	0.000	0.000	778.596	1043.889	1723.947	0.000	0.000	0.000
1074	4.47500	0.000	0.000	0.000	781.274	1042.514	1725.107	0.000	0.000	0.000
1075	4.47917	0.000	0.000	0.000	784.332	1041.601	1726.516	0.000	0.000	0.000
1076	4.48333	0.000	0.000	0.000	787.155	1040.430	1727.821	0.000	0.000	0.000
1077	4.48750	0.000	0.000	0.000	790.728	1039.615	1729.776	0.000	0.000	0.000
1078	4.49167	0.000	0.000	0.000	793.567	1038.629	1731.027	0.000	0.000	0.000
1079	4.49583	0.000	0.000	0.000	796.747	1037.612	1731.764	0.000	0.000	0.000
1080	4.50000	0.000	0.000	0.000	799.477	1036.329	1732.470	0.000	0.000	0.000
1081	4.50417	0.000	0.000	0.000	802.628	1035.483	1733.198	0.000	0.000	0.000
1082	4.50833	0.000	0.000	0.000	805.409	1034.091	1733.823	0.000	0.000	0.000
1083	4.51250	0.000	0.000	0.000	808.632	1033.186	1734.407	0.000	0.000	0.000
1084	4.51667	0.000	0.000	0.000	811.545	1032.081	1735.160	0.000	0.000	0.000
1085	4.52083	0.000	0.000	0.000	813.407	1028.425	1735.823	0.000	0.000	0.000
1086	4.52500	0.000	0.000	0.000	814.647	1023.235	1736.375	0.000	0.000	0.000
1087	4.52917	0.000	0.000	0.000	815.695	1017.529	1736.793	0.000	0.000	0.000
1088	4.53333	0.000	0.000	0.000	816.980	1012.325	1737.056	0.000	0.000	0.000
1089	4.53750	0.000	0.000	0.000	818.931	1008.639	1737.143	0.000	0.000	0.000
1090	4.54167	0.000	0.000	0.000	821.977	1007.490	1737.031	0.000	0.000	0.000
1091	4.54583	0.000	0.000	0.000	825.074	1005.886	1737.835	0.000	0.000	0.000
1092	4.55000	0.000	0.000	0.000	828.045	1004.614	1738.500	0.000	0.000	0.000
1093	4.55417	0.000	0.000	0.000	831.120	1004.040	1739.102	0.000	0.000	0.000
1094	4.55833	0.000	0.000	0.000	834.139	1003.327	1739.498	0.000	0.000	0.000
1095	4.56250	0.000	0.000	0.000	837.336	1002.204	1740.247	0.000	0.000	0.000
1096	4.56667	0.000	0.000	0.000	840.004	1000.369	1740.564	0.000	0.000	0.000
1097	4.57083	0.000	0.000	0.000	843.050	999.399	1740.867	0.000	0.000	0.000
1098	4.57500	0.000	0.000	0.000	846.109	998.687	1741.072	0.000	0.000	0.000
1099	4.57917	0.000	0.000	0.000	848.969	997.300	1741.375	0.000	0.000	0.000
1100	4.58333	0.000	0.000	0.000	852.086	996.491	1741.563	0.000	0.000	0.000
1101	4.58750	0.000	0.000	0.000	854.955	995.480	1741.881	0.000	0.000	0.000
1102	4.59167	0.000	0.000	0.000	858.092	994.961	1742.297	0.000	0.000	0.000
1103	4.59583	0.000	0.000	0.000	861.219	994.289	1742.601	0.000	0.000	0.000
1104	4.60000	0.000	0.000	0.000	864.150	993.405	1743.081	0.000	0.000	0.000
1105	4.60417	0.000	0.000	0.000	866.917	992.136	1743.346	0.000	0.000	0.000
1106	4.60833	0.000	0.000	0.000	869.711	991.060	1743.715	0.000	0.000	0.000
1107	4.61250	0.000	0.000	0.000	872.671	990.502	1744.154	0.000	0.000	0.000
1108	4.61667	0.000	0.000	0.000	875.714	989.289	1744.563	0.000	0.000	0.000
1109	4.62083	0.000	0.000	0.000	878.642	988.076	1745.141	0.000	0.000	0.000
1110	4.62500	0.000	0.000	0.000	881.512	987.465	1745.650	0.000	0.000	0.000
1111	4.62917	0.000	0.000	0.000	884.339	986.328	1745.588	0.000	0.000	0.000
1112	4.63333	0.000	0.000	0.000	887.126	984.891	1745.765	0.000	0.000	0.000
1113	4.63750	0.000	0.000	0.000	893.900	998.603	1748.815	0.000	0.000	0.000
1114	4.64167	0.000	0.000	0.000	899.926	1000.021	1749.462	0.000	0.000	0.000
1115	4.64583	0.000	0.000	0.000	902.696	998.954	1749.473	0.000	0.000	0.000
1116	4.65000	0.000	0.000	0.000	905.266	997.964	1749.626	0.000	0.000	0.000
1117	4.65417	0.000	0.000	0.000	908.480	997.055	1749.396	0.000	0.000	0.000
1118	4.65833	0.000	0.000	0.000	911.257	996.076	1749.548	0.000	0.000	0.000
1119	4.66250	0.000	0.000	0.000	913.962	995.061	1749.065	0.000	0.000	0.000
1120	4.66667	0.000	0.000	0.000	916.711	994.011	1748.774	0.000	0.000	0.000
1121	4.67083	0.000	0.000	0.000	919.662	993.124	1748.863	0.000	0.000	0.000
1122	4.67500	0.000	0.000	0.000	922.317	992.260	1748.749	0.000	0.000	0.000
1123	4.67917	0.000	0.000	0.000	924.968	991.230	1748.621	0.000	0.000	0.000
1124	4.68333	0.000	0.000	0.000	927.590	990.228	1748.801	0.000	0.000	0.000
1125	4.68750	0.000	0.000	0.000	930.249	989.167	1748.594	0.000	0.000	0.000
1126	4.69167	0.000	0.000	0.000	932.686	987.814	1748.115	0.000	0.000	0.000
1127	4.69583	0.000	0.000	0.000	935.856	987.758	1747.621	0.000	0.000	0.000
1128	4.70000	0.000	0.000	0.000	938.455	987.327	1748.219	0.000	0.000	0.000
1129	4.70417	0.000	0.000	0.000	940.881	985.810	1747.787	0.000	0.000	0.000
1130	4.70833	0.000	0.000	0.000	943.691	985.078	1747.830	0.000	0.000	0.000
1131	4.71250	0.000	0.000	0.000	946.042	984.127	1747.405	0.000	0.000	0.000
1132	4.71667	0.000	0.000	0.000	948.807	983.304	1747.485	0.000	0.000	0.000
1133	4.72083	0.000	0.000	0.000	951.586	982.331	1747.246	0.000	0.000	0.000
1134	4.72500	0.000	0.000	0.000	953.979	981.110	1746.755	0.000	0.000	0.000
1135	4.72917	0.000	0.000	0.000	956.914	980.100	1746.413	0.000	0.000	0.000
1136	4.73333	0.000	0.000	0.000	959.862	979.893	1745.623	0.000	0.000	0.000
1137	4.73750	0.000	0.000	0.000	962.713	978.978	1745.723	0.000	0.000	0.000
1138	4.74167	0.000	0.000	0.000	965.281	977.610	1745.000	0.000	0.000	0.000
1139	4.74583	0.000	0.000	0.000	967.999	976.603	1744.574	0.000	0.000	0.000
1140	4.75000	0.000	0.000	0.000	970.679	975.850	1742.251	0.000	0.000	0.000
1141	4.75417	0.000	0.000	0.000	973.549	975.178	1741.570	0.000	0.000	0.000
1142	4.75833	0.000	0.000	0.000	976.164	973.853	1741.331	0.000	0.000	0.000
1143	4.76250	0.000	0.000	0.000	978.855	973.348	1740.565	0.000	0.000	0.000
1144	4.76667	0.000	0.000	0.000	981.414	972.181	1740.360	0.000	0.000	0.000
1145	4.77083	0.000	0.000	0.000	983.992	971.066	1740.069	0.000	0.000	0.000
1146	4.77500	0.000	0.000	0.000	986.980	970.269	1739.397	0.000	0.000	0.000
1147	4.77917	0.000	0.000	0.000	990.128	969.430	1738.773	0.000	0.000	0.000
1148	4.78333	0.000	0.000	0.000	992.539	968.289	1736.616	0.000	0.000	0.000
1149	4.78750	0.000	0.000	0.000	995.431	967.752	1734.963	0.000	0.000	0.000
1150	4.79167	0.000	0.000	0.000	998.016	966.866	1734.341	0.000	0.000	0.000
1151	4.79583	0.000	0.000	0.000	1000.663	965.535	1734.144	0.000	0.000	0.000
1152	4.80000	0.000	0.000	0.000	1003.111	964.199	1733.892	0.000	0.000	0.000
1153	4.80417	0.000	0.000	0.000	1005.955	963.371	1731.843	0.000	0.000	0.000
1154	4.80833	0.000	0.000	0.000	1008.948	962.861	1731.447	0.000	0.000	0.000
1155	4.81250	0.000	0.000	0.000	1011.379	961.613	1731.006	0.000	0.000	0.000
1156	4.81667	0.000	0.000	0.000	1014.414	960.451	1730.275	0.000	0.000	0.000
1157	4.82083	0.000	0.000	0.000	1016.616	958.898	1727.683	0.000	0.000	0.000
1158	4.82500	0.000	0.000	0.000	1020.362	959.644	1725.360	0.000	0.000	0.000
1159	4.82917	0.000	0.000	0.000	1022.602	958.143	1725.238	0.000	0.000	0.000
1160	4.83333	0.000	0.000	0.000	1025.206	956.830	1724.813	0.000	0.000	0.000
1161	4.83750	0.000	0.000	0.000	1027.744	955.556	1723.994	0.000	0.000	0.000
1162	4.84167	0.000	0.000	0.000	1023.430	934.810	1719.016	0.000	0.000	0.000
1163	4.84583	0.000	0.000	0.000	1024.066	927.690	1715.950	0.000	0.000	0.000
1164	4.85000	0.000	0.000	0.000	1029.188	933.562	1715.291	0.000	0.000	0.000
1165	4.85417	0.000	0.000	0.000	1038.330	951.794	1717.536	0.000	0.000	0.000
1166	4.85833	0.000	0.000	0.000	1034.377	931.689	1714.010	0.000	0.000	0.000
1167	4.86250	0.000	0.000	0.000	1037.228	931.768	1713.382	0.000	0.000	0.000
1168	4.86667	0.000	0.000	0.000	1047.002	949.642	1714.240	0.000	0.000	0.000
1169	4.87083	0.000	0.000	0.000	1042.721	930.404	1709.085	0.000	0.000	0.000
1170	4.87500	0.000	0.000	0.000	1045.620	929.534	1707.396	0.000	0.000	0.000
1171	4.87917	0.000	0.000	0.000	1048.010	928.240	1706.326	0.000	0.000	0.000
1172	4.88333	0.000	0.000	0.000	1050.643	927.192	1705.107	0.000	0.000	0.000
1173	4.88750	0.000	0.000	0.000	1053.261	926.134	1703.597	0.000	0.000	0.000
1174	4.89167	0.000	0.000	0.000	1055.866	925.079	1701.853	0.000	0.000	0.000
1175	4.89583	0.000	0.000	0.000	1058.463	924.038	1699.929	0.000	0.000	0.000
1176	4.90000	0.000	0.000	0.000	1061.053	923.025	1697.882	0.000	0.000	0.000
1177	4.90417	0.000	0.000	0.000	1063.641	922.052	1695.766	0.000	0.000	0.000
