NO_OF_FRAMES	519
NO_OF_CAMERAS	8
NO_OF_MARKERS	19
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-03-21, 16:32:58	451699.34750673
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005	New 0006	New 0007	New 0008	New 0009	New 0010	New 0011	New 0012	New 0013	New 0014	New 0015	New 0016	New 0017	New 0018
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	New 0006 X	New 0006 Y	New 0006 Z	New 0007 X	New 0007 Y	New 0007 Z	New 0008 X	New 0008 Y	New 0008 Z	New 0009 X	New 0009 Y	New 0009 Z	New 0010 X	New 0010 Y	New 0010 Z	New 0011 X	New 0011 Y	New 0011 Z	New 0012 X	New 0012 Y	New 0012 Z	New 0013 X	New 0013 Y	New 0013 Z	New 0014 X	New 0014 Y	New 0014 Z	New 0015 X	New 0015 Y	New 0015 Z	New 0016 X	New 0016 Y	New 0016 Z	New 0017 X	New 0017 Y	New 0017 Z	New 0018 X	New 0018 Y	New 0018 Z	
811	3.37917	490.102	0.305	-931.339	454.228	59.991	-1029.753	506.938	470.176	-943.348	522.143	1381.301	-1091.906	607.721	1066.892	-1216.233	432.382	1610.577	-1066.209	324.479	1407.062	-1155.182	349.892	929.276	-1246.198	89.214	803.596	-1071.043	64.494	1029.229	-1157.344	143.733	1353.309	-1076.211	629.651	833.560	-1217.661	339.001	1195.571	-1215.203	176.905	822.435	-1153.738	522.966	831.994	-1131.602	244.886	1632.291	-1037.604	232.418	438.889	-1161.491	283.028	44.618	-1257.953	250.354	-19.840	-1159.149
812	3.38333	490.317	0.059	-911.573	454.801	57.234	-1011.776	506.040	468.723	-937.507	522.393	1380.220	-1085.746	607.932	1066.547	-1211.990	432.744	1609.300	-1059.822	324.930	1405.957	-1148.844	349.965	928.614	-1240.289	89.510	803.630	-1063.488	64.607	1028.446	-1151.139	143.830	1352.333	-1070.169	630.317	833.376	-1214.991	339.331	1194.927	-1209.136	177.146	821.545	-1148.466	523.100	830.649	-1125.704	246.250	1631.116	-1031.452	232.864	438.817	-1159.511	283.807	45.174	-1257.270	250.564	-19.824	-1159.079
813	3.38750	492.765	-0.332	-892.751	455.760	53.797	-994.163	504.796	467.170	-932.313	522.904	1379.477	-1079.520	608.202	1066.235	-1207.660	433.718	1607.799	-1053.943	325.074	1404.737	-1142.644	350.338	927.991	-1234.313	89.756	803.372	-1056.236	64.281	1027.705	-1144.975	144.228	1351.398	-1064.092	630.851	833.058	-1212.319	339.450	1194.239	-1203.086	176.390	821.318	-1143.922	523.035	829.903	-1120.089	247.204	1629.961	-1025.275	233.105	438.751	-1157.270	284.479	45.401	-1257.075	250.959	-19.663	-1159.550
814	3.39167	494.502	1.222	-874.196	456.529	51.221	-976.122	503.754	465.944	-927.009	523.109	1378.355	-1073.429	608.467	1065.940	-1203.442	434.034	1606.723	-1047.991	325.376	1403.574	-1136.718	350.039	927.022	-1228.364	90.038	802.848	-1048.698	64.322	1026.526	-1138.848	144.728	1350.394	-1058.214	631.335	832.570	-1209.184	339.532	1193.654	-1197.050	176.694	819.840	-1138.430	522.925	828.983	-1114.650	247.248	1628.756	-1019.276	233.114	438.659	-1155.117	285.140	45.736	-1256.798	251.222	-19.676	-1159.787
815	3.39583	493.658	0.098	-854.206	456.423	47.882	-958.670	502.651	464.709	-921.991	523.414	1376.860	-1067.474	608.652	1065.499	-1198.986	434.568	1605.758	-1041.971	325.820	1402.495	-1130.454	350.071	925.973	-1222.336	90.416	802.129	-1041.540	64.073	1025.486	-1132.857	144.903	1349.307	-1052.024	631.925	832.247	-1206.234	339.875	1192.526	-1190.885	176.357	818.682	-1133.234	522.468	827.564	-1108.057	247.807	1628.162	-1013.362	233.397	438.421	-1153.006	285.989	45.583	-1256.639	251.320	-19.667	-1159.845
816	3.40000	495.095	-0.159	-835.019	457.606	46.486	-940.670	501.324	462.946	-916.461	523.718	1375.211	-1061.281	609.008	1064.763	-1194.591	435.082	1604.651	-1035.908	326.315	1401.435	-1124.427	350.302	925.160	-1216.173	90.132	802.337	-1034.213	63.782	1024.631	-1126.464	145.449	1348.544	-1046.038	632.323	831.607	-1203.028	340.162	1191.209	-1184.815	176.983	817.758	-1127.510	522.273	825.666	-1102.058	248.567	1627.244	-1007.282	233.649	438.229	-1150.507	286.661	46.199	-1256.359	251.677	-19.711	-1159.829
817	3.40417	496.683	2.777	-816.704	458.564	43.575	-923.019	500.097	460.844	-911.353	524.335	1374.071	-1055.511	609.293	1063.940	-1190.093	435.779	1603.749	-1029.712	326.773	1400.850	-1118.575	350.559	924.142	-1210.161	90.297	801.681	-1026.605	63.803	1023.820	-1120.418	145.771	1347.964	-1039.966	633.099	831.197	-1199.907	340.564	1189.831	-1178.981	176.765	817.600	-1122.188	522.061	824.806	-1096.727	249.020	1626.193	-1001.437	233.825	438.155	-1148.325	287.169	46.796	-1255.922	252.117	-19.265	-1159.940
818	3.40833	497.859	3.582	-797.703	460.059	41.899	-905.484	498.715	459.506	-906.232	524.811	1373.018	-1049.351	609.713	1063.277	-1185.584	436.318	1602.768	-1023.764	327.135	1399.843	-1112.509	350.600	922.786	-1204.156	90.630	801.247	-1019.050	63.598	1023.131	-1114.092	145.922	1347.050	-1033.942	633.313	830.634	-1196.578	340.900	1188.442	-1172.792	176.153	817.187	-1116.945	521.938	823.180	-1090.786	249.437	1625.596	-995.575	233.799	438.037	-1145.839	287.788	47.501	-1255.690	252.244	-19.299	-1160.139
819	3.41250	499.573	6.570	-779.594	461.585	40.508	-888.246	497.333	457.604	-901.279	525.232	1371.804	-1043.411	609.840	1062.592	-1181.023	437.004	1601.737	-1017.803	327.729	1399.008	-1106.828	350.946	921.594	-1197.980	90.951	800.659	-1011.958	63.654	1022.446	-1108.248	146.882	1345.644	-1027.898	633.691	830.231	-1193.019	341.380	1187.028	-1166.859	176.087	816.170	-1111.423	521.498	821.207	-1084.735	250.428	1624.277	-989.302	234.018	437.426	-1143.100	288.072	47.846	-1255.458	252.649	-19.232	-1160.008
820	3.41667	499.430	7.285	-760.170	463.028	39.292	-871.184	495.985	455.679	-896.176	525.737	1370.097	-1037.584	610.005	1061.998	-1176.290	437.710	1600.769	-1011.544	327.983	1397.702	-1100.607	351.244	920.282	-1191.792	91.078	800.028	-1004.722	63.380	1021.292	-1101.661	146.991	1344.228	-1021.798	633.998	829.504	-1189.424	341.635	1185.649	-1160.944	176.041	815.292	-1105.634	521.232	818.936	-1078.805	251.044	1623.175	-983.398	234.385	436.769	-1140.213	289.052	48.072	-1254.632	252.681	-19.618	-1161.245
821	3.42083	500.293	9.702	-742.086	464.746	38.513	-853.691	494.486	453.310	-891.025	526.293	1368.503	-1031.671	610.264	1061.215	-1171.502	438.337	1599.397	-1005.553	328.008	1396.305	-1094.417	351.115	919.392	-1185.755	91.464	799.455	-997.470	63.351	1020.099	-1095.605	147.496	1343.109	-1015.885	634.645	828.808	-1185.763	341.563	1184.527	-1154.976	176.085	814.466	-1100.173	521.012	817.417	-1072.962	251.834	1621.806	-976.920	234.770	436.351	-1137.234	289.166	48.573	-1254.037	252.984	-19.559	-1161.252
822	3.42500	500.677	12.934	-723.887	466.128	39.008	-837.212	492.883	451.685	-886.009	526.585	1367.263	-1026.019	610.345	1060.088	-1166.647	439.043	1597.839	-999.091	328.479	1395.387	-1088.528	351.194	918.168	-1179.782	91.377	799.177	-990.374	63.131	1019.101	-1089.213	147.723	1342.077	-1009.709	634.354	827.624	-1181.890	341.884	1183.345	-1148.854	176.020	813.632	-1094.655	520.720	815.697	-1066.935	252.459	1620.730	-971.135	235.025	436.659	-1134.407	289.536	48.665	-1253.679	253.121	-19.633	-1161.211
823	3.42917	501.536	15.054	-706.239	467.476	39.846	-820.679	491.517	449.911	-880.733	526.979	1366.080	-1019.863	611.067	1059.061	-1161.674	439.788	1596.019	-993.231	329.017	1394.297	-1082.404	351.363	916.676	-1173.719	91.518	798.360	-983.046	63.185	1018.159	-1083.441	148.014	1341.255	-1003.703	634.731	826.680	-1177.929	342.037	1181.983	-1142.957	175.647	812.764	-1089.252	520.468	813.230	-1060.749	252.928	1619.661	-965.254	235.181	436.491	-1131.607	289.949	48.821	-1253.252	253.374	-19.587	-1161.239
824	3.43333	502.128	19.600	-689.264	469.293	40.986	-804.555	489.449	446.906	-875.231	527.639	1364.484	-1014.031	610.699	1057.704	-1156.851	440.233	1594.701	-986.941	329.697	1393.472	-1076.458	351.620	915.594	-1167.308	91.940	797.222	-976.016	63.365	1016.797	-1077.237	148.758	1340.040	-997.743	634.910	825.805	-1173.968	342.204	1180.609	-1136.958	175.995	811.714	-1083.601	520.248	811.506	-1054.722	253.492	1618.038	-959.273	235.064	435.951	-1128.635	290.309	48.901	-1252.724	253.462	-19.424	-1161.280
825	3.43750	502.884	22.772	-672.409	470.800	40.321	-789.031	488.276	444.857	-870.057	528.310	1363.237	-1008.186	611.037	1056.811	-1151.798	441.144	1593.385	-980.847	330.165	1392.048	-1070.349	351.824	914.023	-1161.406	92.312	796.893	-968.898	63.368	1015.589	-1070.928	149.208	1338.744	-991.646	635.327	824.823	-1169.702	342.555	1179.494	-1130.840	175.906	810.379	-1077.965	519.845	809.909	-1048.540	254.161	1616.433	-953.310	234.558	436.185	-1126.341	290.571	49.034	-1252.416	253.517	-19.507	-1161.208
826	3.44167	503.805	26.363	-655.830	471.670	42.557	-773.698	486.871	443.188	-864.849	528.943	1361.979	-1002.273	611.420	1055.652	-1146.695	441.712	1592.570	-974.612	330.792	1389.972	-1064.229	352.068	912.752	-1155.148	92.507	796.297	-961.967	63.448	1014.473	-1064.615	149.337	1337.486	-985.619	635.564	823.904	-1165.578	342.992	1178.268	-1124.899	175.491	808.612	-1072.718	519.414	808.161	-1042.460	254.876	1615.181	-947.319	234.503	435.806	-1123.369	290.533	49.508	-1252.098	253.600	-19.504	-1161.139
827	3.44583	505.123	30.672	-640.582	472.383	43.798	-758.403	485.603	441.546	-859.735	529.249	1360.320	-996.508	611.651	1054.266	-1141.305	442.491	1591.252	-968.551	331.380	1388.646	-1057.774	351.984	911.835	-1148.679	92.800	795.340	-955.118	63.628	1013.295	-1058.584	150.058	1336.388	-979.624	635.937	822.773	-1161.241	343.280	1176.940	-1118.913	175.572	808.230	-1066.578	519.124	806.196	-1036.259	255.752	1614.160	-941.096	234.356	435.720	-1120.521	291.156	50.242	-1251.563	253.778	-19.434	-1161.156
828	3.45000	506.565	35.876	-625.983	473.651	44.754	-744.651	484.920	439.086	-853.961	529.827	1358.441	-990.514	611.846	1053.503	-1135.900	443.129	1590.011	-962.302	331.885	1387.416	-1051.801	352.441	910.515	-1142.426	93.090	794.686	-948.491	63.848	1012.361	-1052.496	150.341	1335.230	-973.500	636.352	821.794	-1156.804	343.824	1175.443	-1112.689	175.395	807.848	-1061.246	518.630	804.868	-1029.667	256.304	1613.035	-935.280	234.057	435.490	-1117.500	291.508	51.083	-1251.161	253.716	-19.319	-1161.258
829	3.45417	505.610	38.638	-611.849	474.212	46.123	-730.940	484.069	437.659	-848.516	531.046	1357.426	-984.992	612.164	1052.295	-1130.697	443.844	1588.699	-956.281	332.793	1386.510	-1046.183	352.866	909.332	-1136.156	93.341	793.351	-941.361	64.159	1011.210	-1046.179	151.403	1333.784	-967.434	636.404	820.780	-1152.295	344.360	1173.716	-1106.577	175.225	807.402	-1055.600	518.230	802.804	-1023.077	256.969	1611.896	-929.192	234.064	435.175	-1113.962	291.832	51.737	-1250.685	253.877	-19.336	-1161.282
830	3.45833	504.759	41.661	-597.815	474.696	48.688	-717.793	483.707	436.274	-842.985	531.542	1356.563	-979.671	612.529	1050.956	-1125.073	444.833	1586.890	-950.159	333.526	1385.417	-1040.263	353.240	907.955	-1129.714	93.462	792.660	-934.406	64.354	1010.102	-1039.805	151.767	1332.759	-961.560	636.959	819.529	-1147.648	345.038	1172.255	-1100.404	174.981	806.836	-1049.803	518.433	801.394	-1016.749	257.840	1610.691	-923.224	234.232	434.964	-1110.384	292.163	52.746	-1250.164	253.961	-19.231	-1161.358
831	3.46250	504.989	43.535	-585.239	475.290	48.702	-706.448	483.309	433.943	-836.633	532.488	1355.304	-973.870	613.116	1049.262	-1119.424	445.611	1584.699	-943.908	334.065	1384.461	-1034.415	353.346	906.559	-1123.269	93.278	791.564	-927.476	64.704	1008.803	-1033.531	152.200	1331.663	-955.501	637.219	818.274	-1142.757	345.833	1170.682	-1094.472	174.608	806.240	-1044.098	518.248	799.619	-1010.152	258.377	1609.259	-917.163	234.305	434.620	-1106.494	291.864	53.923	-1249.853	254.101	-19.242	-1161.496
832	3.46667	505.382	46.457	-572.911	475.679	49.838	-694.635	483.086	432.824	-830.796	533.312	1353.612	-967.844	613.161	1048.204	-1113.895	446.338	1583.504	-937.953	334.658	1383.234	-1028.205	353.940	905.328	-1117.184	93.561	790.780	-920.945	64.892	1007.591	-1027.326	152.829	1330.810	-949.497	637.589	816.930	-1137.937	346.071	1169.583	-1088.491	174.358	805.641	-1038.081	518.217	797.717	-1003.400	259.367	1607.918	-910.920	234.613	434.430	-1102.442	292.026	55.368	-1248.783	254.245	-19.341	-1161.415
833	3.47083	504.350	45.287	-561.624	474.986	49.975	-683.644	483.144	432.076	-824.173	534.039	1352.364	-961.614	613.688	1046.851	-1107.949	447.169	1582.340	-931.868	335.280	1382.071	-1022.323	354.215	904.140	-1110.609	94.173	789.691	-914.544	65.229	1006.515	-1021.000	153.577	1328.857	-943.358	637.817	815.494	-1132.813	346.265	1168.344	-1082.352	174.088	805.229	-1032.384	518.316	796.008	-996.930	260.427	1607.105	-904.849	234.296	435.297	-1098.668	291.647	56.895	-1248.420	254.149	-18.921	-1161.797
834	3.47500	504.507	48.453	-551.450	475.093	51.661	-673.841	483.353	432.027	-817.217	534.572	1351.197	-955.735	614.005	1045.240	-1102.140	448.058	1581.247	-925.542	335.749	1380.856	-1016.252	354.580	902.728	-1104.281	94.190	788.331	-907.799	65.986	1005.342	-1014.733	154.264	1327.809	-937.276	637.812	814.085	-1127.784	346.832	1167.248	-1076.274	174.155	804.240	-1026.502	518.448	794.938	-990.123	261.092	1606.186	-898.850	233.628	435.347	-1094.541	291.108	58.358	-1248.158	254.003	-18.893	-1162.011
835	3.47917	503.824	47.887	-541.916	475.096	51.089	-665.318	483.341	430.894	-809.866	535.156	1349.650	-949.615	614.257	1043.796	-1096.208	449.019	1580.338	-919.347	336.386	1379.888	-1010.230	355.170	901.616	-1098.165	94.248	787.222	-901.378	66.313	1004.340	-1008.422	154.822	1327.129	-931.129	637.956	812.794	-1122.344	347.189	1166.006	-1070.064	174.278	803.450	-1020.494	519.413	793.611	-983.191	261.927	1605.119	-892.726	233.040	435.456	-1090.702	291.115	59.402	-1247.132	254.279	-19.022	-1161.318
836	3.48333	502.897	47.829	-533.724	474.742	49.632	-657.142	483.477	430.380	-802.276	536.213	1348.577	-943.747	614.774	1042.437	-1090.054	449.811	1579.276	-913.116	337.310	1378.837	-1004.224	355.679	900.187	-1091.624	94.601	786.554	-894.678	66.528	1003.508	-1002.107	155.185	1326.227	-925.167	638.452	811.704	-1116.949	347.437	1164.845	-1063.888	174.205	802.697	-1014.755	518.892	791.496	-976.469	262.832	1604.167	-886.742	232.562	435.208	-1086.508	291.415	60.465	-1245.940	254.118	-18.785	-1161.725
837	3.48750	502.326	47.258	-526.095	474.656	48.975	-649.530	483.073	430.691	-794.239	536.936	1347.411	-937.766	614.936	1041.156	-1084.000	450.479	1578.475	-907.096	338.055	1377.666	-997.862	355.513	899.714	-1085.929	94.763	785.974	-888.372	66.990	1002.199	-995.871	156.084	1325.558	-919.044	638.314	810.538	-1111.510	347.714	1163.842	-1057.794	174.402	801.939	-1008.299	519.044	790.249	-970.115	263.510	1602.801	-880.586	231.699	434.586	-1082.215	291.053	61.639	-1245.130	254.350	-18.403	-1161.311
838	3.49167	500.686	44.965	-519.554	474.420	48.816	-643.240	483.175	432.274	-785.748	537.820	1345.997	-931.767	615.448	1039.451	-1077.623	451.462	1577.634	-900.691	338.900	1376.438	-991.860	355.614	898.462	-1079.527	95.174	785.003	-882.105	67.583	1001.193	-989.455	157.338	1324.316	-912.914	638.576	809.467	-1105.709	348.093	1162.727	-1051.436	174.300	800.707	-1002.220	519.564	789.244	-963.564	264.140	1601.567	-874.465	231.365	433.499	-1076.979	290.958	62.816	-1243.919	254.277	-18.290	-1161.060
839	3.49583	500.579	42.879	-513.500	473.973	47.472	-637.316	482.917	432.009	-776.836	538.742	1344.750	-925.735	615.594	1038.262	-1071.479	452.586	1576.762	-894.580	339.821	1375.173	-985.778	356.009	897.113	-1073.196	95.041	784.234	-875.930	68.073	1000.572	-983.232	157.736	1323.111	-906.916	638.635	808.066	-1099.721	348.607	1161.772	-1045.277	174.076	800.230	-996.080	519.572	787.778	-957.429	265.419	1600.645	-868.239	231.039	432.436	-1071.885	290.107	63.540	-1243.042	254.001	-18.240	-1161.009
840	3.50000	500.116	41.305	-508.508	473.349	45.174	-631.976	483.732	431.835	-768.404	539.540	1343.539	-919.592	615.690	1037.193	-1065.288	453.478	1575.749	-888.232	340.650	1374.255	-979.606	356.188	896.076	-1067.021	95.172	782.896	-869.498	68.773	999.868	-977.048	158.323	1322.283	-900.919	638.654	806.854	-1093.738	348.759	1160.829	-1039.052	174.325	799.566	-989.892	519.979	786.959	-951.354	266.418	1600.002	-862.192	230.260	432.576	-1067.043	288.910	65.347	-1241.954	253.450	-18.313	-1161.181
841	3.50417	499.487	37.970	-503.905	472.161	43.508	-627.221	484.066	432.817	-759.411	539.973	1342.768	-914.009	616.169	1035.353	-1058.701	454.403	1575.048	-882.166	341.446	1373.345	-973.373	356.508	894.860	-1060.705	95.097	782.351	-863.151	69.441	999.420	-970.609	159.035	1321.798	-894.761	638.763	805.682	-1087.531	349.323	1159.782	-1032.666	174.345	798.982	-983.462	520.837	786.381	-944.774	267.691	1599.403	-856.275	230.283	432.622	-1061.621	287.085	66.702	-1241.430	253.574	-18.375	-1160.426
842	3.50833	499.159	35.293	-500.215	471.639	42.456	-623.084	484.427	432.764	-750.767	540.702	1342.324	-908.036	616.691	1033.984	-1052.100	455.242	1574.201	-875.846	342.305	1372.603	-967.302	356.364	893.723	-1054.270	95.359	781.702	-857.174	70.013	998.544	-964.649	159.940	1321.254	-888.716	638.791	804.493	-1081.247	349.693	1159.165	-1026.536	174.250	798.339	-977.294	520.620	785.665	-938.402	268.580	1598.861	-850.219	229.161	433.261	-1056.512	286.498	67.709	-1240.543	253.034	-17.950	-1160.778
843	3.51250	498.473	32.427	-498.235	470.639	41.065	-619.818	484.901	432.379	-741.881	541.784	1340.895	-901.519	616.968	1032.714	-1045.707	456.340	1573.599	-869.821	343.220	1371.924	-961.188	356.701	892.892	-1047.561	95.539	780.875	-851.267	70.845	997.439	-958.311	160.807	1320.645	-882.456	639.212	803.156	-1074.821	350.348	1158.479	-1020.118	174.856	797.974	-970.738	520.895	785.899	-931.936	269.233	1598.797	-844.177	228.863	432.307	-1050.053	285.849	69.269	-1239.057	252.903	-17.957	-1160.290
844	3.51667	495.669	26.318	-494.551	469.375	38.890	-616.115	485.311	434.282	-733.126	542.803	1339.645	-895.443	617.255	1031.349	-1039.002	457.397	1572.366	-863.466	344.109	1371.154	-954.944	356.535	892.114	-1041.160	95.703	780.091	-845.470	71.634	997.097	-951.621	161.846	1319.884	-876.271	638.881	802.134	-1068.037	350.801	1157.667	-1013.677	175.072	796.924	-963.863	521.004	785.472	-925.594	270.325	1597.968	-838.170	228.522	431.405	-1043.912	285.279	70.603	-1237.822	252.870	-17.873	-1159.902
845	3.52083	495.625	24.611	-492.298	467.817	36.581	-612.897	485.403	435.126	-724.598	543.667	1338.925	-889.357	617.829	1029.979	-1032.422	458.529	1571.607	-857.345	345.050	1370.580	-948.705	356.481	891.507	-1034.229	95.784	778.970	-839.471	72.532	996.782	-945.184	162.603	1319.575	-870.152	639.059	801.038	-1061.333	351.387	1157.055	-1007.249	175.303	795.782	-957.205	520.951	786.007	-919.449	271.231	1597.250	-831.945	227.781	431.461	-1037.973	284.000	73.349	-1236.030	252.471	-17.494	-1159.793
846	3.52500	493.262	21.141	-489.436	466.881	35.508	-610.550	486.186	435.571	-716.670	544.535	1338.211	-883.107	617.856	1028.709	-1025.613	459.533	1570.974	-851.261	345.907	1370.132	-942.518	356.890	890.592	-1027.744	95.721	777.804	-833.639	73.242	996.429	-938.917	163.656	1319.157	-863.774	638.791	799.374	-1054.448	351.511	1156.250	-1000.758	175.611	795.406	-950.535	521.311	786.419	-912.998	272.193	1596.546	-825.699	226.771	431.164	-1032.218	283.069	75.223	-1234.244	251.928	-17.254	-1159.462
847	3.52917	491.660	17.099	-487.698	465.401	34.038	-608.337	486.237	436.544	-708.523	545.496	1337.276	-877.083	618.358	1027.674	-1018.960	460.431	1570.555	-845.042	346.550	1369.836	-936.468	356.844	890.123	-1020.765	96.066	777.060	-828.027	74.311	996.020	-932.623	164.446	1318.944	-857.697	638.833	797.993	-1047.403	351.904	1155.662	-994.206	175.677	795.002	-943.787	520.975	786.903	-906.164	273.334	1596.052	-819.610	226.013	430.250	-1025.331	282.032	77.186	-1232.891	251.486	-16.587	-1159.048
848	3.53333	491.658	15.092	-486.241	463.925	32.285	-606.026	486.462	436.059	-700.796	546.532	1336.468	-870.752	618.772	1026.398	-1011.984	461.583	1570.176	-838.932	347.504	1369.324	-930.137	357.050	889.742	-1013.685	96.260	776.841	-822.380	75.104	995.537	-926.282	165.186	1318.647	-851.209	639.242	796.700	-1039.982	352.303	1155.171	-987.660	175.645	794.889	-937.074	521.480	787.424	-899.242	274.470	1595.437	-813.575	225.250	428.679	-1018.393	281.387	79.663	-1230.505	251.412	-16.445	-1158.233
849	3.53750	489.210	10.989	-483.917	462.535	30.405	-603.755	486.689	435.245	-692.996	547.210	1335.671	-864.721	618.985	1025.214	-1005.029	462.768	1569.914	-832.628	348.517	1368.852	-923.976	357.368	889.257	-1006.682	96.457	776.588	-816.696	75.659	995.479	-919.896	165.803	1318.504	-844.677	639.220	795.758	-1032.866	352.876	1154.760	-980.974	176.112	794.337	-930.239	521.402	786.785	-892.448	275.612	1595.204	-807.328	224.383	428.901	-1011.826	280.048	82.346	-1229.233	251.653	-15.931	-1157.651
850	3.54167	488.399	8.315	-482.719	461.368	28.437	-601.611	486.819	436.540	-685.526	547.843	1334.945	-858.348	619.288	1024.366	-998.234	463.515	1569.194	-826.414	349.428	1368.289	-917.647	357.249	888.433	-999.639	96.625	776.132	-811.107	76.606	995.720	-913.490	166.853	1318.436	-838.175	639.373	794.675	-1025.355	353.529	1154.433	-974.110	176.353	792.965	-923.171	521.676	785.908	-885.041	276.667	1594.790	-801.056	223.060	429.128	-1005.386	279.402	84.748	-1227.116	251.230	-15.709	-1157.017
851	3.54583	487.410	6.906	-481.899	459.689	26.982	-599.845	487.011	438.152	-678.499	548.728	1334.064	-851.888	619.534	1023.288	-991.203	464.581	1568.559	-820.053	350.449	1367.768	-911.401	357.271	888.175	-992.236	96.863	775.822	-805.604	77.604	995.788	-907.123	167.882	1318.286	-831.713	638.758	793.375	-1017.532	353.887	1153.625	-967.715	176.759	792.088	-916.084	522.421	785.987	-877.784	277.640	1594.450	-794.987	222.304	428.234	-997.797	278.458	87.461	-1223.723	251.202	-15.407	-1156.473
852	3.55000	483.753	1.614	-478.816	458.375	26.126	-598.200	486.944	438.231	-671.576	549.688	1333.689	-845.727	620.264	1022.041	-984.211	465.655	1568.320	-813.969	351.390	1367.464	-905.299	357.713	887.604	-985.092	96.730	775.810	-800.476	78.400	995.952	-900.792	168.523	1318.292	-825.300	638.833	792.047	-1009.722	354.313	1152.925	-960.789	177.286	792.099	-908.454	523.304	786.238	-870.158	278.593	1594.209	-788.940	221.335	427.543	-990.005	277.023	89.075	-1221.383	251.267	-14.618	-1156.130
853	3.55417	484.667	-1.132	-477.287	457.292	25.810	-595.994	487.094	437.449	-664.645	550.471	1333.107	-839.139	620.390	1020.858	-977.136	466.686	1568.118	-807.782	352.075	1366.689	-898.887	358.148	887.496	-977.944	96.861	775.318	-795.022	79.241	996.184	-894.580	169.717	1318.369	-818.662	638.838	790.746	-1002.066	354.915	1152.168	-954.394	177.511	792.284	-901.446	523.448	785.871	-862.188	279.913	1594.195	-782.697	221.052	427.816	-982.139	276.597	91.838	-1218.707	251.450	-14.020	-1155.745
